study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_bytes	fastq_ftp
PRJNA396019	SAMN07554100	SRS2460476	SRX3126186	SRR5968736	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell164	PAIRED	12756333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968736/SRR5968736.fastq.gz
PRJNA396019	SAMN07554099	SRS2460474	SRX3126185	SRR5968737	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell163	PAIRED	2588227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968737/SRR5968737.fastq.gz
PRJNA396019	SAMN07554221	SRS2460472	SRX3126184	SRR5968738	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell285	PAIRED	70538719	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968738/SRR5968738.fastq.gz
PRJNA396019	SAMN07554222	SRS2460471	SRX3126183	SRR5968739	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell286	PAIRED	30135220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968739/SRR5968739.fastq.gz
PRJNA396019	SAMN07554223	SRS2460473	SRX3126182	SRR5968740	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell287	PAIRED	38985093	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968740/SRR5968740.fastq.gz
PRJNA396019	SAMN07554224	SRS2460475	SRX3126181	SRR5968741	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell288	PAIRED	24334454	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968741/SRR5968741.fastq.gz
PRJNA396019	SAMN07554217	SRS2460470	SRX3126180	SRR5968742	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell281	PAIRED	178463949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968742/SRR5968742.fastq.gz
PRJNA396019	SAMN07554218	SRS2460468	SRX3126179	SRR5968743	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell282	PAIRED	144953267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968743/SRR5968743.fastq.gz
PRJNA396019	SAMN07554219	SRS2460469	SRX3126178	SRR5968744	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell283	PAIRED	31625217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968744/SRR5968744.fastq.gz
PRJNA396019	SAMN07554220	SRS2460467	SRX3126177	SRR5968745	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell284	PAIRED	23540035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968745/SRR5968745.fastq.gz
PRJNA396019	SAMN07554098	SRS2460466	SRX3126176	SRR5968746	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell162	PAIRED	3528274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968746/SRR5968746.fastq.gz
PRJNA396019	SAMN07554097	SRS2460465	SRX3126175	SRR5968747	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell161	PAIRED	4230578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968747/SRR5968747.fastq.gz
PRJNA396019	SAMN07554106	SRS2460464	SRX3126174	SRR5968748	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell170	PAIRED	9267579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968748/SRR5968748.fastq.gz
PRJNA396019	SAMN07554105	SRS2460463	SRX3126173	SRR5968749	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell169	PAIRED	25548180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968749/SRR5968749.fastq.gz
PRJNA396019	SAMN07554024	SRS2460460	SRX3126172	SRR5968750	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell88	PAIRED	57925538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968750/SRR5968750.fastq.gz
PRJNA396019	SAMN07554023	SRS2460462	SRX3126171	SRR5968751	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell87	PAIRED	8977386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968751/SRR5968751.fastq.gz
PRJNA396019	SAMN07554022	SRS2460459	SRX3126170	SRR5968752	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell86	PAIRED	26163334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968752/SRR5968752.fastq.gz
PRJNA396019	SAMN07554021	SRS2460461	SRX3126169	SRR5968753	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell85	PAIRED	50552220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968753/SRR5968753.fastq.gz
PRJNA396019	SAMN07554020	SRS2460458	SRX3126168	SRR5968754	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell84	PAIRED	50467696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968754/SRR5968754.fastq.gz
PRJNA396019	SAMN07554019	SRS2460457	SRX3126167	SRR5968755	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell83	PAIRED	14980733	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968755/SRR5968755.fastq.gz
PRJNA396019	SAMN07554018	SRS2460456	SRX3126166	SRR5968756	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell82	PAIRED	14722311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968756/SRR5968756.fastq.gz
PRJNA396019	SAMN07554017	SRS2460455	SRX3126165	SRR5968757	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell81	PAIRED	37387139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968757/SRR5968757.fastq.gz
PRJNA396019	SAMN07554026	SRS2460452	SRX3126164	SRR5968758	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell90	PAIRED	62212738	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968758/SRR5968758.fastq.gz
PRJNA396019	SAMN07554025	SRS2460454	SRX3126163	SRR5968759	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell89	PAIRED	105592289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968759/SRR5968759.fastq.gz
PRJNA396019	SAMN07554278	SRS2460453	SRX3126162	SRR5968760	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell342	PAIRED	46878331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968760/SRR5968760.fastq.gz
PRJNA396019	SAMN07554277	SRS2460450	SRX3126161	SRR5968761	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell341	PAIRED	65569687	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968761/SRR5968761.fastq.gz
PRJNA396019	SAMN07554280	SRS2460451	SRX3126160	SRR5968762	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell344	PAIRED	27673708	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968762/SRR5968762.fastq.gz
PRJNA396019	SAMN07554279	SRS2460449	SRX3126159	SRR5968763	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell343	PAIRED	21714629	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968763/SRR5968763.fastq.gz
PRJNA396019	SAMN07554282	SRS2460448	SRX3126158	SRR5968764	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell346	PAIRED	12445989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968764/SRR5968764.fastq.gz
PRJNA396019	SAMN07554281	SRS2460447	SRX3126157	SRR5968765	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell345	PAIRED	12380902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968765/SRR5968765.fastq.gz
PRJNA396019	SAMN07554284	SRS2460446	SRX3126156	SRR5968766	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell348	PAIRED	23852708	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968766/SRR5968766.fastq.gz
PRJNA396019	SAMN07554283	SRS2460445	SRX3126155	SRR5968767	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell347	PAIRED	8839824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968767/SRR5968767.fastq.gz
PRJNA396019	SAMN07554286	SRS2460444	SRX3126154	SRR5968768	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell350	PAIRED	70861800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968768/SRR5968768.fastq.gz
PRJNA396019	SAMN07554285	SRS2460442	SRX3126153	SRR5968769	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell349	PAIRED	23355394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968769/SRR5968769.fastq.gz
PRJNA396019	SAMN07554359	SRS2460443	SRX3126152	SRR5968770	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell17	PAIRED	7855461;8962063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968770/SRR5968770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968770/SRR5968770_2.fastq.gz
PRJNA396019	SAMN07554360	SRS2460441	SRX3126151	SRR5968771	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell18	PAIRED	4945603;5683972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968771/SRR5968771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968771/SRR5968771_2.fastq.gz
PRJNA396019	SAMN07554361	SRS2460440	SRX3126150	SRR5968772	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell19	PAIRED	4759247;5435767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968772/SRR5968772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968772/SRR5968772_2.fastq.gz
PRJNA396019	SAMN07554362	SRS2460439	SRX3126149	SRR5968773	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell20	PAIRED	6060635;6981694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968773/SRR5968773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968773/SRR5968773_2.fastq.gz
PRJNA396019	SAMN07554363	SRS2460438	SRX3126148	SRR5968774	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell21	PAIRED	7264540;8307613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968774/SRR5968774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968774/SRR5968774_2.fastq.gz
PRJNA396019	SAMN07554364	SRS2460437	SRX3126147	SRR5968775	9606	Homo sapiens	Illumina HiSeq 4000	KTN3022cell22	PAIRED	5658348;6699942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968775/SRR5968775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968775/SRR5968775_2.fastq.gz
PRJNA396019	SAMN07553955	SRS2460436	SRX3126146	SRR5968776	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell19	PAIRED	6412155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968776/SRR5968776.fastq.gz
PRJNA396019	SAMN07553956	SRS2460434	SRX3126145	SRR5968777	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell20	PAIRED	88598480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968777/SRR5968777.fastq.gz
PRJNA396019	SAMN07553947	SRS2460435	SRX3126144	SRR5968778	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell11	PAIRED	16517987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968778/SRR5968778.fastq.gz
PRJNA396019	SAMN07553948	SRS2460433	SRX3126143	SRR5968779	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell12	PAIRED	9292650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968779/SRR5968779.fastq.gz
PRJNA396019	SAMN07553949	SRS2460432	SRX3126142	SRR5968780	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell13	PAIRED	11563755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968780/SRR5968780.fastq.gz
PRJNA396019	SAMN07553950	SRS2460431	SRX3126141	SRR5968781	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell14	PAIRED	7530134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968781/SRR5968781.fastq.gz
PRJNA396019	SAMN07553951	SRS2460430	SRX3126140	SRR5968782	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell15	PAIRED	10180800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968782/SRR5968782.fastq.gz
PRJNA396019	SAMN07553952	SRS2460429	SRX3126139	SRR5968783	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell16	PAIRED	13408383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968783/SRR5968783.fastq.gz
PRJNA396019	SAMN07553953	SRS2460427	SRX3126138	SRR5968784	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell17	PAIRED	67813815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968784/SRR5968784.fastq.gz
PRJNA396019	SAMN07553954	SRS2460428	SRX3126137	SRR5968785	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell18	PAIRED	104545003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968785/SRR5968785.fastq.gz
PRJNA396019	SAMN07554176	SRS2460425	SRX3126136	SRR5968786	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell240	PAIRED	88497309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968786/SRR5968786.fastq.gz
PRJNA396019	SAMN07554175	SRS2460424	SRX3126135	SRR5968787	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell239	PAIRED	150311442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968787/SRR5968787.fastq.gz
PRJNA396019	SAMN07554172	SRS2460426	SRX3126134	SRR5968788	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell236	PAIRED	206397553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968788/SRR5968788.fastq.gz
PRJNA396019	SAMN07554171	SRS2460423	SRX3126133	SRR5968789	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell235	PAIRED	45351426	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968789/SRR5968789.fastq.gz
PRJNA396019	SAMN07554174	SRS2460421	SRX3126132	SRR5968790	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell238	PAIRED	40159457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968790/SRR5968790.fastq.gz
PRJNA396019	SAMN07554173	SRS2460420	SRX3126131	SRR5968791	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell237	PAIRED	254851479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968791/SRR5968791.fastq.gz
PRJNA396019	SAMN07554168	SRS2460422	SRX3126130	SRR5968792	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell232	PAIRED	40783879	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968792/SRR5968792.fastq.gz
PRJNA396019	SAMN07554167	SRS2460419	SRX3126129	SRR5968793	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell231	PAIRED	75021365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968793/SRR5968793.fastq.gz
PRJNA396019	SAMN07554170	SRS2460418	SRX3126128	SRR5968794	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell234	PAIRED	36733239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968794/SRR5968794.fastq.gz
PRJNA396019	SAMN07554169	SRS2460417	SRX3126127	SRR5968795	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell233	PAIRED	30890823	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968795/SRR5968795.fastq.gz
PRJNA396019	SAMN07554271	SRS2460416	SRX3126126	SRR5968796	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell335	PAIRED	10916554	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968796/SRR5968796.fastq.gz
PRJNA396019	SAMN07554272	SRS2460415	SRX3126125	SRR5968797	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell336	PAIRED	67898314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968797/SRR5968797.fastq.gz
PRJNA396019	SAMN07554273	SRS2460414	SRX3126124	SRR5968798	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell337	PAIRED	19214005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968798/SRR5968798.fastq.gz
PRJNA396019	SAMN07554274	SRS2460412	SRX3126123	SRR5968799	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell338	PAIRED	36898996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968799/SRR5968799.fastq.gz
PRJNA396019	SAMN07554267	SRS2460413	SRX3126122	SRR5968800	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell331	PAIRED	26331724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968800/SRR5968800.fastq.gz
PRJNA396019	SAMN07554268	SRS2460411	SRX3126121	SRR5968801	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell332	PAIRED	24356711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968801/SRR5968801.fastq.gz
PRJNA396019	SAMN07554269	SRS2460410	SRX3126120	SRR5968802	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell333	PAIRED	85517259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968802/SRR5968802.fastq.gz
PRJNA396019	SAMN07554270	SRS2460408	SRX3126119	SRR5968803	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell334	PAIRED	64790767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968803/SRR5968803.fastq.gz
PRJNA396019	SAMN07554275	SRS2460409	SRX3126118	SRR5968804	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell339	PAIRED	14290204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968804/SRR5968804.fastq.gz
PRJNA396019	SAMN07554276	SRS2460407	SRX3126117	SRR5968805	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell340	PAIRED	51716671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968805/SRR5968805.fastq.gz
PRJNA396019	SAMN07554095	SRS2460406	SRX3126116	SRR5968806	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell159	PAIRED	6012559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968806/SRR5968806.fastq.gz
PRJNA396019	SAMN07554096	SRS2460405	SRX3126115	SRR5968807	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell160	PAIRED	1740140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968807/SRR5968807.fastq.gz
PRJNA396019	SAMN07554091	SRS2460402	SRX3126114	SRR5968808	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell155	PAIRED	3753404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968808/SRR5968808.fastq.gz
PRJNA396019	SAMN07554092	SRS2460399	SRX3126113	SRR5968809	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell156	PAIRED	7854317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968809/SRR5968809.fastq.gz
PRJNA396019	SAMN07554093	SRS2460404	SRX3126112	SRR5968810	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell157	PAIRED	11380218	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968810/SRR5968810.fastq.gz
PRJNA396019	SAMN07554094	SRS2460401	SRX3126111	SRR5968811	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell158	PAIRED	1573854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968811/SRR5968811.fastq.gz
PRJNA396019	SAMN07554087	SRS2460398	SRX3126110	SRR5968812	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell151	PAIRED	13452955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968812/SRR5968812.fastq.gz
PRJNA396019	SAMN07554088	SRS2460403	SRX3126109	SRR5968813	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell152	PAIRED	2526206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968813/SRR5968813.fastq.gz
PRJNA396019	SAMN07554089	SRS2460400	SRX3126108	SRR5968814	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell153	PAIRED	3114160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968814/SRR5968814.fastq.gz
PRJNA396019	SAMN07554090	SRS2460396	SRX3126107	SRR5968815	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell154	PAIRED	7089636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968815/SRR5968815.fastq.gz
PRJNA396019	SAMN07553945	SRS2460397	SRX3126106	SRR5968816	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell9	PAIRED	17718348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968816/SRR5968816.fastq.gz
PRJNA396019	SAMN07553946	SRS2460395	SRX3126105	SRR5968817	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell10	PAIRED	9520930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968817/SRR5968817.fastq.gz
PRJNA396019	SAMN07554118	SRS2460392	SRX3126104	SRR5968818	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell182	PAIRED	5910303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968818/SRR5968818.fastq.gz
PRJNA396019	SAMN07554166	SRS2460389	SRX3126103	SRR5968819	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell230	PAIRED	13343698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968819/SRR5968819.fastq.gz
PRJNA396019	SAMN07554066	SRS2460393	SRX3126102	SRR5968820	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell130	PAIRED	31632098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968820/SRR5968820.fastq.gz
PRJNA396019	SAMN07554065	SRS2460394	SRX3126101	SRR5968821	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell129	PAIRED	12932325	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968821/SRR5968821.fastq.gz
PRJNA396019	SAMN07553941	SRS2460391	SRX3126100	SRR5968822	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell5	PAIRED	163591354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968822/SRR5968822.fastq.gz
PRJNA396019	SAMN07554058	SRS2460390	SRX3126099	SRR5968823	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell122	PAIRED	16171322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968823/SRR5968823.fastq.gz
PRJNA396019	SAMN07554057	SRS2460388	SRX3126098	SRR5968824	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell121	PAIRED	38039959	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968824/SRR5968824.fastq.gz
PRJNA396019	SAMN07554060	SRS2460387	SRX3126097	SRR5968825	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell124	PAIRED	14357697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968825/SRR5968825.fastq.gz
PRJNA396019	SAMN07554059	SRS2460384	SRX3126096	SRR5968826	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell123	PAIRED	7473717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968826/SRR5968826.fastq.gz
PRJNA396019	SAMN07554062	SRS2460386	SRX3126095	SRR5968827	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell126	PAIRED	33081440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5968827/SRR5968827.fastq.gz
PRJNA396019	SAMN07554061	SRS2460385	SRX3126094	SRR5968828	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell125	PAIRED	19628597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5968828/SRR5968828.fastq.gz
PRJNA396019	SAMN07554064	SRS2460383	SRX3126093	SRR5968829	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell128	PAIRED	115620608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5968829/SRR5968829.fastq.gz
PRJNA396019	SAMN07554063	SRS2460381	SRX3126092	SRR5968830	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell127	PAIRED	25405375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5968830/SRR5968830.fastq.gz
PRJNA396019	SAMN07553943	SRS2460382	SRX3126091	SRR5968831	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell7	PAIRED	51441720	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5968831/SRR5968831.fastq.gz
PRJNA396019	SAMN07553944	SRS2460380	SRX3126090	SRR5968832	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell8	PAIRED	2421801	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5968832/SRR5968832.fastq.gz
PRJNA396019	SAMN07553937	SRS2460379	SRX3126089	SRR5968833	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell1	PAIRED	2754821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5968833/SRR5968833.fastq.gz
PRJNA396019	SAMN07553938	SRS2460378	SRX3126088	SRR5968834	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell2	PAIRED	15555751	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5968834/SRR5968834.fastq.gz
PRJNA396019	SAMN07554157	SRS2460377	SRX3126087	SRR5968835	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell221	PAIRED	15149782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5968835/SRR5968835.fastq.gz
PRJNA396019	SAMN07554158	SRS2460373	SRX3126086	SRR5968836	9606	Homo sapiens	Illumina HiSeq 4000	KTN3020cell222	PAIRED	17335236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5968836/SRR5968836.fastq.gz
